seller_id,total_revenue,total_orders,avg_order_value,avg_delivery_time_days,late_delivery_rate,avg_freight_per_order,avg_processing_time_days,avg_review_score,review_count
eb4a59a06b3948e851a7d7a830bcbc42,32.0,1,32.0,5.828506944444444,0.0,21.15,1.8078472222222222,5.0,1.0
eb4df17aed01d918c65f0f8d650900c0,3739.87,11,339.98818181818183,6.876405723905723,0.2727272727272727,16.87181818181818,5.743147095959596,3.909090909090909,11.0
eb5b6204dde3a6e03b5f1bb8479f055b,452.2,19,23.8,7.955587522045856,0.047619047619047616,14.480526315789474,2.2626752645502646,3.9473684210526314,19.0
eb72802c83dc7547529c9546d1a9b8ef,1063.92,8,132.99,5.333952546296296,0.0,14.71375,0.4267896412037037,4.625,8.0
eb9267cccc90f1b49c8d2f9887c7dd97,319.9,1,319.9,7.272233796296296,0.0,26.37,0.019930555555555556,5.0,1.0
eb9cd5b35d95206585e2185318cb5c61,550.0,2,275.0,11.02878086419753,0.3333333333333333,30.775,5.50346450617284,3.0,2.0
eba88037e1dca898cd02881f67ced679,838.1,6,139.68333333333334,9.84190200617284,0.16666666666666666,15.578333333333333,1.3331828703703703,4.333333333333333,6.0
ebd1417732defaf66c50b5a800eb293e,309.0,1,309.0,5.862303240740741,0.0,16.33,0.24930555555555556,5.0,1.0
ebd2d60905fb58271facef5596b620d3,7713.02,82,94.06121951219512,11.241253267973857,0.03529411764705882,19.968048780487806,1.3055386710239651,4.2317073170731705,82.0
ebe3dabc4955c9b0d695e7bda38bf5c3,55.0,1,55.0,15.277523148148148,1.0,11.89,8.148368055555556,3.0,1.0
ebef8d8c92b4fd3226e5d407bbff21ac,253.70000000000002,3,84.56666666666668,38.93477237654321,0.3333333333333333,16.12,1.167704475308642,2.6666666666666665,3.0
ec21206b7894c503788a684a7bc822a6,75.0,1,75.0,6.216296296296297,0.0,17.78,1.8900925925925927,3.0,1.0
ec2e006556300a79a5a91e4876ab3a56,77.4,2,38.7,1.8008969907407408,0.5,24.165,10.667534722222221,1.5,2.0
ec4608a1f76453166bb312b2968aeaf4,968.81,17,56.98882352941177,5.170392321200511,0.20689655172413793,52.62058823529412,8.235136494252874,3.2941176470588234,17.0
ec5c1d94df153d473b37f880977ae58e,199.67000000000002,2,99.83500000000001,10.817318672839505,0.0,42.035,0.8405015432098765,2.0,2.0
